/Lotus/Types/Sentinels/SentinelPowersuits/PrimeDethCubePowerSuit	Dethcube Prime	companion	DethcubePrime.png	30	0
/Lotus/Types/Sentinels/SentinelPowersuits/ArcDronePowerSuit	Diriga	companion	Diriga.png	30	0
/Lotus/Types/Sentinels/SentinelPowersuits/GubberPowerSuit	Djinn	companion	Djinn.png	30	0
/Lotus/Types/Sentinels/SentinelPowersuits/MeleePetPowerSuit	Helios	companion	Helios.png	30	0
/Lotus/Types/Sentinels/SentinelPowersuits/PrimeHeliosPowerSuit	Helios Prime	companion	HeliosPrime.png	30	0
/Lotus/Types/Game/KubrowPet/ChargerKubrowPetPowerSuit	Helminth Charger	companion	KubrowBreedHelminthCharger.png	30	0
/Lotus/Types/Friendly/Pets/MoaPets/MoaPetComponents/SwarmerWeapon	Helstrum	companion	Helstrum.png	30	0
/Lotus/Types/Game/KubrowPet/FurtiveKubrowPetPowerSuit	Huras Kubrow	companion	KubrowBreedHuras.png	30	0
/Lotus/Types/Friendly/Pets/ZanukaPets/ZanukaPetMeleeWeaponIS	Lacerten	companion	ZanukaPetMeleeWeaponIS.png	30	0
/Lotus/Types/Sentinels/SentinelWeapons/LaserRifle	Laser Rifle	companion	LaserRifle.png	30	0
/Lotus/Types/Friendly/Pets/CreaturePets/MedjayPredatorKubrowPetPowerSuit	Medjay Predasite	companion	KubrowBreedPredasiteMedjay.png	30	0
/Lotus/Types/Friendly/Pets/MoaPets/MoaPetComponents/HextraWeapon	Multron	companion	Multron.png	30	3
/Lotus/Types/Sentinels/SentinelPowersuits/EmpyreanSentinelPowerSuit	Nautilus	companion	EmpyreanSentinel.png	30	0
/Lotus/Types/Sentinels/SentinelPowersuits/NautilusPrimeSentinelPowerSuit	Nautilus Prime	companion	NautilusPrime.png	30	0
/Lotus/Types/Sentinels/SentinelPowersuits/RadarPowerSuit	Oxylus	companion	Oxylus.png	30	0
/Lotus/Types/Friendly/Pets/CreaturePets/ArmoredInfestedCatbrowPetPowerSuit	Panzer Vulpaphyla	companion	KavatBreedPanzerVulpaphyla.png	30	0
/Lotus/Types/Friendly/Pets/CreaturePets/PharaohPredatorKubrowPetPowerSuit	Pharaoh Predasite	companion	KubrowBreedPredasitePharaoh.png	30	0
/Lotus/Types/Sentinels/SentinelWeapons/PrimeLaserRifle	Prime Laser Rifle	companion	PrimeLaserRifle.png	30	0
/Lotus/Types/Sentinels/SentinelWeapons/PrismaBurstLaserPistol	Prisma Burst Laser	companion	PrismaBurstLaser.png	30	0
/Lotus/Types/Sentinels/SentinelPowersuits/PrismaShadePowerSuit	Prisma Shade	companion	PrismaShade.png	30	0
/Lotus/Types/Game/KubrowPet/GuardKubrowPetPowerSuit	Raksa Kubrow	companion	KubrowBreedRaksa.png	30	0
/Lotus/Types/Game/KubrowPet/AdventurerKubrowPetPowerSuit	Sahasa Kubrow	companion	KubrowBreedSahasa.png	30	0
/Lotus/Types/Sentinels/SentinelPowersuits/ShadePowerSuit	Shade	companion	Shade.png	30	0
/Lotus/Types/Sentinels/SentinelPowersuits/PrimeShadePowerSuit	Shade Prime	companion	ShadePrime.png	30	0
/Lotus/Types/Friendly/Pets/CreaturePets/VulpineInfestedCatbrowPetPowerSuit	Sly Vulpaphyla	companion	KavatBreedSlyVulpaphyla.png	30	0
/Lotus/Types/Game/CatbrowPet/CheshireCatbrowPetPowerSuit	Smeeta Kavat	companion	KavatBreedSmeeta.png	30	0
/Lotus/Types/Sentinels/SentinelWeapons/SentBioWeapon	Stinger	companion	Stinger.png	30	0
/Lotus/Types/Game/KubrowPet/HunterKubrowPetPowerSuit	Sunika Kubrow	companion	KubrowBreedSunika.png	30	0
/Lotus/Types/Sentinels/SentinelWeapons/SentShotgun	Sweeper	companion	Sweeper.png	30	0
/Lotus/Types/Sentinels/SentinelWeapons/PrimeSentShotgun	Sweeper Prime	companion	SweeperPrime.png	30	0
/Lotus/Types/Sentinels/SentinelPowersuits/TnSentinelCrossPowerSuit	Taxon	companion	Taxon.png	30	0
/Lotus/Types/Friendly/Pets/MoaPets/MoaPetComponents/TazronWeapon	Tazicor	companion	Tazicor.png	30	3
/Lotus/Types/Game/CatbrowPet/VampireCatbrowPetPowerSuit	Vasca Kavat	companion	KavatBreedVasca.png	30	0
/Lotus/Types/Sentinels/SentinelWeapons/SentinelFreezeRayRifle	Verglas	companion	SentinelFreezeRayRifle.png	30	0
/Lotus/Types/Sentinels/SentinelWeapons/SentinelFreezeRayPrimeRifle	Verglas Prime	companion	VerglasPrime.png	30	0
/Lotus/Types/Friendly/Pets/CreaturePets/VizierPredatorKubrowPetPowerSuit	Vizier Predasite	companion	KubrowBreedPredasiteVizier.png	30	0
/Lotus/Types/Friendly/Pets/MoaPets/MoaPetComponents/ThermocorMoaWeapon	Vulcax	companion	Vulcax.png	30	14
/Lotus/Types/Sentinels/SentinelWeapons/SentElecRailgun	Vulklok	companion	Vulklok.png	30	0
/Lotus/Types/Sentinels/SentinelPowersuits/WyrmPowerSuit	Wyrm	companion	Wyrm.png	30	0
/Lotus/Types/Sentinels/SentinelPowersuits/PrimeWyrmPowerSuit	Wyrm Prime	companion	WyrmPrime.png	30	
/Lotus/Weapons/Grineer/Melee/GrineerTylAxeAndBoar/RegorAxeShield	Ack & Brunt	melee	AckAndBrunt.png	30	3
/Lotus/Weapons/Tenno/Melee/Polearms/Naginata/ShrineMaidenNaginataWeapon	Amanata	melee	NaginataWeapon.png	30	2
/Lotus/Weapons/Tenno/Melee/Staff/GrnStaff	Amphis	melee	AmphisMelee.png	30	5
/Lotus/Weapons/Tenno/Melee/Scythe/ParisScythe/ParisScythe	Anku	melee	Anku.png	30	3
/Lotus/Weapons/Tenno/Melee/Gauntlet/Gauntlet	Ankyros	melee	Ankyros.png	30	2
/Lotus/Weapons/Tenno/Melee/Gauntlet/PrimeAnkyros/PrimeAnkyros	Ankyros Prime	melee	AnkyrosPrime.png	30	8
/Lotus/Weapons/Corpus/Melee/Hammer/CorpusHammerWeapon	Arca Titron	melee	ArcaTitron.png	30	10
/Lotus/Weapons/Tenno/Melee/SwordsAndBoards/DaxDuviriMaceShieldWeapon	Argo & Vel	melee	DaxDuviriMaceShieldWeapon.png	30	0
/Lotus/Weapons/Infested/Melee/InfWarfan/InfWarfanWeapon	Arum Spinosa	melee	InfWarfanWeapon.png	30	11
/Lotus/Weapons/Grineer/Melee/GrineerWhip/GrineerWhip	Atterax	melee	Atterax.png	30	5
/Lotus/Weapons/Tenno/Melee/Swords/DaxDuviriTwoHandedKatana/DaxDuviriTwoHandedKatanaWeapon	Azothane	melee	DaxDuviriTwoHandedKatana.png	30	0
/Lotus/Weapons/Tenno/Melee/Staff/Staff	Bo	melee	Bo.png	30	0
/Lotus/Weapons/Tenno/Melee/Staff/PrimeBo/PrimeBoWeapon	Bo Prime	melee	BoPrime.png	30	5
/Lotus/Weapons/Tenno/Melee/Tonfa/Boltonfa/Boltonfa	Boltace	melee	Boltace.png	30	4
/Lotus/Weapons/Grineer/Melee/GrnQueenSceptre/GrnQueenSceptreWeapon	Broken Scepter	melee	BrokenScepter.png	30	7
/Lotus/Weapons/Tenno/Melee/Swords/StalkerTwo/StalkerTwoSmallSword	Broken War	melee	BrokenWar.png	30	10
/Lotus/Weapons/Tenno/Melee/Staff/SingleStaff	Cadus	melee	Cadus.png	30	4
/Lotus/Weapons/Tenno/Melee/Polearms/TnHalberdPolearm/TnHalberdPolearmWeapon	Cassowar	melee	Cassowar.png	30	5
/Lotus/Weapons/Infested/Melee/InfEmbolistScythe/InfestedScythe	Caustacyst	melee	Caustacyst.png	30	7
/Lotus/Weapons/Tenno/Melee/Dagger/CeramicDagger	Ceramic Dagger	melee	CeramicDagger.png	30	3
/Lotus/Weapons/Infested/Melee/Glaives/PunctureGlaive/PunctureGlaiveWeapon	Cerata	melee	Cerata.png	30	7
/Lotus/Weapons/Tenno/Melee/Swords/StalkerMios/OperationsLacera	Ceti Lacera	melee	OperationsLacera.png	30	12
/Lotus/Weapons/Tenno/Melee/SwordsAndBoards/PacifistShieldAndSword/PacifistShieldSword	Cobra & Crane	melee	PacifistShieldSword.png	30	10
/Lotus/Weapons/Tenno/Melee/SwordsAndBoards/PrimeCobraAndCrane/PrimeCobraAndCraneWeapon	Cobra & Crane Prime	melee	CobraCranePrime.png	30	14
/Lotus/Weapons/Infested/InfestedLich/Melee/CodaCaustacyst/CodaCaustacyst	Coda Caustacyst	melee	CodaCaustacyst.png	30	17
/Lotus/Weapons/Infested/InfestedLich/Melee/CodaHirudo	Coda Hirudo	melee	CodaHirudo.png	30	17
/Lotus/Weapons/Infested/InfestedLich/Melee/CodaMire	Coda Mire	melee	CodaMire.png	30	17
/Lotus/Weapons/Infested/InfestedLich/Melee/InfestedHammer/InfLichHammerWeapon	Coda Motovore	melee	InfLichHammerWeapon.png	30	17
/Lotus/Weapons/Infested/InfestedLich/Melee/CodaPathocyst/CodaPathocyst	Coda Pathocyst	melee	CodaPathocyst.png	30	17
/Lotus/Weapons/Tenno/Archwing/Melee/ExaltedArchScythe/ExaltedAWScytheWeapon	Corufell	melee	ExaltedAWScytheWeapon.png	30	8
/Lotus/Weapons/Tenno/Melee/CronusSword/CronusLongSword	Cronus	melee	Cronus.png	30	0
/Lotus/Weapons/Tenno/Melee/CronusSword/PrimeCronusLongSword	Dakra Prime	melee	DakraPrime.png	30	10
/Lotus/Weapons/Tenno/Melee/Dagger/DarkDagger	Dark Dagger	melee	DarkDagger.png	30	2
/Lotus/Weapons/Tenno/Melee/Swords/DarkSword/DarkSwordDaggerHybridWeapon	Dark Split-Sword	melee	DarkSplitSwordHybrid.png	30	0
/Lotus/Weapons/Tenno/Melee/Swords/DarkSword/DarkLongSword	Dark Sword	melee	DarkSword.png	30	8
/Lotus/Weapons/Tenno/Melee/Swords/TnoRapier/TnoRapier	Destreza	melee	Destreza.png	30	7
/Lotus/Weapons/Tenno/Melee/Swords/PRapier/DestrezaPrime	Destreza Prime	melee	DestrezaPrime.png	30	10
/Lotus/Weapons/Tenno/Melee/Swords/DexTheSecond/DexTheSecond	Dex Dakra	melee	DexDakra.png	30	6
/Lotus/Weapons/Tenno/Melee/Swords/KatanaAndWakizashi/Dex2023Nikana/Dex2023Nikana	Dex Nikana	melee	Dex2023Nikana.png	30	8
/Lotus/Weapons/Tenno/Melee/Swords/TnDagathBladeWhip/TnDagathBladeWhip	Dorrclave	melee	Dorrclave.png	30	8
/Lotus/Weapons/Tenno/Melee/Swords/KatanaAndWakizashi/LowKatana	Dragon Nikana	melee	DragonNikana.png	30	8
/Lotus/Weapons/Grineer/Melee/GrineerMachetteAndCleaver/DualCleaverWeapon	Dual Cleavers	melee	DualCleavers.png	30	5
/Lotus/Weapons/Tenno/Melee/DualShortSword/DualEtherSword	Dual Ether	melee	DualEther.png	30	8
/Lotus/Weapons/Tenno/Melee/DualShortSword/DualHeatSwords	Dual Heat Swords	melee	DualHeatSwords.png	30	3
/Lotus/Weapons/Tenno/Melee/Axe/DualInfestedAxesWeapon	Dual Ichor	melee	DualIchor.png	30	6
/Lotus/Weapons/Tenno/Melee/DualKamas/DualKamas	Dual Kamas	melee	DualKamas.png	30	1
/Lotus/Weapons/Tenno/Melee/PrimeDualKamas/PrimeDualKamas	Dual Kamas Prime	melee	DualKamasPrime.png	30	8
/Lotus/Weapons/Tenno/Melee/Swords/QuillSword/QuillDualSwords	Dual Keres	melee	DualKeres.png	30	7
/Lotus/Weapons/Tenno/Melee/Swords/PrimeDualKeres/PrimeDualKeresWeapon	Dual Keres Prime	melee	DualKeresPrime.png	30	14
/Lotus/Weapons/Tenno/Melee/Soma/SomaDualKamas	Dual Raza	melee	DualRaza.png	30	6
/Lotus/Weapons/Tenno/Melee/DualShortSword/DualShortSword	Dual Skana	melee	DualSkanas.png	30	0
/Lotus/Weapons/Lasria/LasGooSickle/LasGooSicklePlayerWeapon	Dual Viciss	melee	LasGooSickle.png	30	14
/Lotus/Weapons/Tenno/Melee/Axe/DualAxeWeapon	Dual Zoren	melee	DualZoren.png	30	2
/Lotus/Weapons/Tenno/Melee/Axe/PrimeZoren/PrimeZorenAxeWeapon	Dual Zoren Prime	melee	DualZorenPrime.png	30	13
/Lotus/Weapons/Tenno/Melee/Polearms/DaxDuviriPolearm/DaxDuviriPolearmWeapon	Edun	melee	DaxDuviriPolearm.png	30	0
/Lotus/Weapons/Thanotech/EntSphereHammer/EntSphereHammer	Ekhein	melee	EntSphereHammer.png	30	10
/Lotus/Weapons/Tenno/Melee/Swords/ThreeLeaf/ThreeLeaf	Endura	melee	Endura.png	30	7
/Lotus/Weapons/Tenno/Melee/DualDagger/DualEtherDagger	Ether Daggers	melee	EtherDaggers.png	30	6
/Lotus/Weapons/Tenno/Melee/Scythe/EtherScytheWeapon	Ether Reaper	melee	EtherReaper.png	30	4
/Lotus/Weapons/Tenno/Melee/LongSword/EtherSword	Ether Sword	melee	EtherSword.png	30	7
/Lotus/Weapons/Corpus/Melee/Glaive/CrpGlaive/CrpGlaive	Falcor	melee	CrpGlaive.png	30	8
/Lotus/Weapons/Tenno/Melee/DualDagger/DualDagger	Fang	melee	Fang.png	30	0
/Lotus/Weapons/Tenno/Melee/DualDagger/FangPrimeDagger	Fang Prime	melee	FangPrime.png	30	10
/Lotus/Weapons/Tenno/Melee/Hammer/HammerWeapon	Fragor	melee	Fragor.png	30	2
/Lotus/Weapons/Tenno/Melee/PrimeFragor/PrimeFragor	Fragor Prime	melee	FragorPrime.png	30	12
/Lotus/Weapons/Tenno/Melee/Fist/Fist	Furax	melee	Furax.png	30	5
/Lotus/Weapons/Tenno/Melee/Fist/FuraxWraith	Furax Wraith	melee	FuraxWraith.png	30	9
/Lotus/Weapons/Grineer/Melee/Scythe/GrnDrillScythe/GrnDrillScythe	Galariak Prime	melee	GrnDrillScythe.png	30	14
/Lotus/Weapons/Tenno/Melee/Swords/GreatSword/TennoGreatSword	Galatine	melee	Galatine.png	30	3
/Lotus/Weapons/Tenno/Melee/Swords/PrimeGalatine/PrimeGalatine	Galatine Prime	melee	GalatinePrime.png	30	13
/Lotus/Weapons/Corpus/Melee/Whips/CrpShockGrip/CrpShockGripWhipWeapon	Galvacord	melee	CrpShockWhip.png	30	6
/Lotus/Weapons/Tenno/Melee/PersianMachete/DjinnMachete	Gazal Machete	melee	GazalMachete.png	30	5
/Lotus/Weapons/Grineer/Melee/GrnGhoulSaw/GrnGhoulSawPlayer	Ghoulsaw	melee	GrnGhoulSawWeapon.png	30	7
/Lotus/Weapons/Tenno/Melee/Glaives/LightGlaive/LightGlaiveWeapon	Glaive	melee	Glaive.png	30	1
/Lotus/Weapons/Tenno/Melee/Glaives/PrimeGlaive/PrimeGlaiveWeapon	Glaive Prime	melee	GlaivePrime.png	30	10
/Lotus/Weapons/Tenno/Melee/GreatSword/GreatSword	Gram	melee	Gram.png	30	2
/Lotus/Weapons/Tenno/Melee/Swords/PrimeGram/PrimeGram	Gram Prime	melee	GramPrime.png	30	14
/Lotus/Weapons/Tenno/Melee/Polearms/TnGuandaoPolearm/TnGuandaoPolearmWeapon	Guandao	melee	Guandao.png	30	4
/Lotus/Weapons/Tenno/Melee/Polearms/PrimeGuandao/PrimeGuandaoWeapon	Guandao Prime	melee	GuandaoPrime.png	30	12
/Lotus/Weapons/Tenno/Melee/Warfan/WarfanWeapon	Gunsen	melee	Gunsen.png	30	8
/Lotus/Weapons/Tenno/Melee/Warfan/PrimeGunsen/PrimeGunsenWeapon	Gunsen Prime	melee	GunsenPrime.png	30	12
/Lotus/Weapons/Grineer/Melee/GrnBoomerang/GrnBoomerang	Halikar	melee	Halikar.png	30	7
/Lotus/Weapons/Grineer/Melee/GrnBoomerang/HalikarWraithWeapon	Halikar Wraith	melee	HalikarWraith.png	30	13
/Lotus/Weapons/Tenno/Melee/Scythe/TnChoirScythe/TnChoirScythe	Harmony	melee	TnChoirScythe.png	30	10
/Lotus/Weapons/Tenno/Melee/Scythe/StalkerScytheWeapon	Hate	melee	Hate.png	30	8
/Lotus/Weapons/Tenno/Melee/Dagger/Dagger	Heat Dagger	melee	HeatDagger.png	30	3
/Lotus/Weapons/Tenno/Melee/Swords/HeatSword/HeatLongSword	Heat Sword	melee	HeatSword.png	30	3
/Lotus/Weapons/Cephalon/Melee/Hammer/CephHammerWeapon	Heliocor	melee	Heliocor.png	30	9
/Lotus/Weapons/Tenno/Melee/HeavyScythe/DuviriScythe/DuviriHeavyScytheWeapon	Hespar	melee	DuviriHeavyScythe.png	30	12
/Lotus/Weapons/Infested/Melee/InfWFAccompanyingSparring/InfestedKogake	Hirudo	melee	Hirudo.png	30	7
/Lotus/Weapons/Tenno/Zariman/Melee/Dagger/ZarimanDaggerWeapon	Innodem	melee	ZarimanDaggerWeapon.png	30	14
/Lotus/Weapons/Grineer/Melee/GrineerJetPoweredPolearm/GrineerJetPolearm	Jat Kittag	melee	JatKittag.png	30	5
/Lotus/Weapons/Grineer/Melee/GrnKusarigama/GrnKusarigamaWeapon	Jat Kusar	melee	JatKusar.png	30	11
/Lotus/Weapons/Tenno/Melee/Swords/JawSword/JawLongSword	Jaw Sword	melee	JawSword.png	30	0
/Lotus/Weapons/Tenno/Melee/DualKamas/SingleKama	Kama	melee	Kama.png	30	1
/Lotus/Weapons/Tenno/Melee/Swords/KrisDagger/KrisDagger	Karyst	melee	Karyst.png	30	6
/Lotus/Weapons/Tenno/Melee/Swords/PrimeKaryst/PrimeKrisDagger	Karyst Prime	melee	KarystPrime.png	30	12
/Lotus/Weapons/Infested/Melee/InfTransformClaw/InfTransformClawsWeapon	Keratinos	melee	InfTransformClaws.png	30	9
/Lotus/Weapons/Grineer/Melee/GrineerHalberd/GrnHalberd	Kesheg	melee	Kesheg.png	30	7
/Lotus/Weapons/Tenno/Melee/Glaives/Boomerang/BoomerangWeapon	Kestrel	melee	Kestrel.png	30	0
/Lotus/Weapons/Tenno/Melee/Glaives/PrimeKestrel/PrimeKestrel	Kestrel Prime	melee	KestrelPrime.png	30	11
/Lotus/Weapons/Tenno/Melee/BrassKnuckles/BrassKnuckles	Kogake	melee	Kogake.png	30	2
/Lotus/Weapons/Tenno/Melee/PrimeKogake/KogakePrimeKnuckles	Kogake Prime	melee	KogakePrime.png	30	10
/Lotus/Weapons/Grineer/Melee/GrnSparring/GrnSpiderSparring/GrnSpiderSparring	Korrudo	melee	GrnSpiderSparring.png	30	9
/Lotus/Weapons/Archon/Melee/Trident/ArchonTridentPlayerWep	Korumm	melee	ArchonTrident.png	30	13
/Lotus/Weapons/Corpus/Melee/CrpVenusHatchet/CrpVenusHatchet	Kreska	melee	CrpVenusHatchet.png	30	6
/Lotus/Weapons/Grineer/Melee/GrnEgyptSwd/GrnEgyptSwdWeapon	Krohkur	melee	Krohkur.png	30	9
/Lotus/Weapons/Tenno/Melee/Tonfa/TonfaContestWinner/TennoTonfa	Kronen	melee	Kronen.png	30	3
/Lotus/Weapons/Tenno/Melee/Tonfa/TonfaContestWinnerPrime/TonfaContestWinnerPrimeWeapon	Kronen Prime	melee	KronenPrime.png	30	13
/Lotus/Weapons/Grineer/KuvaLich/Melee/Ghoulsaw/KuvaGhoulSaw	Kuva Ghoulsaw	melee	KuvaGhoulSaw.png	40	13
/Lotus/Weapons/Grineer/Melee/GrnKuvaLichScythe/GrnKuvaLichScytheWeapon	Kuva Shildeg	melee	GrnKuvaLichScytheWeapon.png	40	13
/Lotus/Weapons/Tenno/Melee/Swords/StalkerMios/StalkerMios	Lacera	melee	Lacera.png	30	7
/Lotus/Weapons/Corpus/Melee/Whip/CorpusWhipWeapon	Lecta	melee	Lecta.png	30	0
/Lotus/Weapons/Infested/Melee/TipedoStaff/InfTipedoStaff	Lesion	melee	Lesion.png	30	9
/Lotus/Weapons/Grineer/Melee/GrineerMachetteAndCleaver/Machete	Machete	melee	Machete.png	30	1
/Lotus/Weapons/Grineer/Melee/GrineerMachetteAndCleaver/WraithMacheteWeapon	Machete Wraith	melee	MacheteWraith.png	30	11
/Lotus/Weapons/Tenno/Melee/Maces/PaladinMace/PaladinMaceWeapon	Magistar	melee	Magistar.png	30	1
/Lotus/Weapons/Tenno/Melee/Swords/TnChiselKanabo/TnChiselKanabo	Masseter	melee	TnChiselKanabo.png	30	8
/Lotus/Weapons/Tenno/Melee/Swords/PrimeMasseter/PrimeMasseter	Masseter Prime	melee	MasseterPrime.png	30	14
/Lotus/Weapons/Infested/Melee/Swords/Mios/Mios	Mios	melee	Mios.png	30	8
/Lotus/Weapons/Infested/Melee/Swords/Mire/MireSword	Mire	melee	Mire.png	30	5
/Lotus/Weapons/MK1Series/MK1Bo	Mk1-Bo	melee	Bo.png	30	0
/Lotus/Weapons/MK1Series/MK1Furax	Mk1-Furax	melee	Furax.png	30	0
/Lotus/Weapons/Tenno/Melee/Swords/CutlassAndPoignard/CutlassPoignardSwords	Nami Skyla	melee	NamiSkyla.png	30	2
/Lotus/Weapons/Tenno/Melee/Swords/PrimeNamiSkyla/PrimeNamiSkyla	Nami Skyla Prime	melee	NamiSkylaPrime.png	30	11
